# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2024-01-24 19:20:43 -05:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14337600 ROGUE RIVER NEAR MCLEOD, OR
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 14337600
#    TS_ID       Parameter Description
#    117566      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	117566_00060	117566_00060_cd
USGS	14337600	2024-01-21 01:55	PST	4540	P
USGS	14337600	2024-01-21 02:00	PST	4500	P
USGS	14337600	2024-01-21 02:05	PST	4540	P
USGS	14337600	2024-01-21 02:10	PST	4550	P
USGS	14337600	2024-01-21 02:15	PST	4540	P
USGS	14337600	2024-01-21 02:20	PST	4550	P
USGS	14337600	2024-01-21 02:25	PST	4520	P
USGS	14337600	2024-01-21 02:30	PST	4540	P
USGS	14337600	2024-01-21 02:35	PST	4520	P
USGS	14337600	2024-01-21 02:40	PST	4550	P
USGS	14337600	2024-01-21 02:45	PST	4540	P
USGS	14337600	2024-01-21 02:50	PST	4550	P
USGS	14337600	2024-01-21 02:55	PST	4570	P
USGS	14337600	2024-01-21 03:00	PST	4500	P
USGS	14337600	2024-01-21 03:05	PST	4550	P
USGS	14337600	2024-01-21 03:10	PST	4550	P
USGS	14337600	2024-01-21 03:15	PST	4550	P
USGS	14337600	2024-01-21 03:20	PST	4550	P
USGS	14337600	2024-01-21 03:25	PST	4520	P
USGS	14337600	2024-01-21 03:30	PST	4550	P
USGS	14337600	2024-01-21 03:35	PST	4540	P
USGS	14337600	2024-01-21 03:40	PST	4520	P
USGS	14337600	2024-01-21 03:45	PST	4520	P
USGS	14337600	2024-01-21 03:50	PST	4520	P
USGS	14337600	2024-01-21 03:55	PST	4540	P
USGS	14337600	2024-01-21 04:00	PST	4550	P
USGS	14337600	2024-01-21 04:05	PST	4540	P
USGS	14337600	2024-01-21 04:10	PST	4540	P
USGS	14337600	2024-01-21 04:15	PST	4520	P
USGS	14337600	2024-01-21 04:20	PST	4540	P
USGS	14337600	2024-01-21 04:25	PST	4500	P
USGS	14337600	2024-01-21 04:30	PST	4540	P
USGS	14337600	2024-01-21 04:35	PST	4500	P
USGS	14337600	2024-01-21 04:40	PST	4500	P
USGS	14337600	2024-01-21 04:45	PST	4540	P
USGS	14337600	2024-01-21 04:50	PST	4520	P
USGS	14337600	2024-01-21 04:55	PST	4540	P
USGS	14337600	2024-01-21 05:00	PST	4540	P
USGS	14337600	2024-01-21 05:05	PST	4500	P
USGS	14337600	2024-01-21 05:10	PST	4520	P
USGS	14337600	2024-01-21 05:15	PST	4520	P
USGS	14337600	2024-01-21 05:20	PST	4500	P
USGS	14337600	2024-01-21 05:25	PST	4520	P
USGS	14337600	2024-01-21 05:30	PST	4540	P
USGS	14337600	2024-01-21 05:35	PST	4500	P
USGS	14337600	2024-01-21 05:40	PST	4520	P
USGS	14337600	2024-01-21 05:45	PST	4520	P
USGS	14337600	2024-01-21 05:50	PST	4520	P
USGS	14337600	2024-01-21 05:55	PST	4540	P
USGS	14337600	2024-01-21 06:00	PST	4520	P
USGS	14337600	2024-01-21 06:05	PST	4500	P
USGS	14337600	2024-01-21 06:10	PST	4520	P
USGS	14337600	2024-01-21 06:15	PST	4520	P
USGS	14337600	2024-01-21 06:20	PST	4550	P
USGS	14337600	2024-01-21 06:25	PST	4540	P
USGS	14337600	2024-01-21 06:30	PST	4540	P
USGS	14337600	2024-01-21 06:35	PST	4520	P
USGS	14337600	2024-01-21 06:40	PST	4520	P
USGS	14337600	2024-01-21 06:45	PST	4550	P
USGS	14337600	2024-01-21 06:50	PST	4520	P
USGS	14337600	2024-01-21 06:55	PST	4540	P
USGS	14337600	2024-01-21 07:00	PST	4540	P
USGS	14337600	2024-01-21 07:05	PST	4520	P
USGS	14337600	2024-01-21 07:10	PST	4550	P
USGS	14337600	2024-01-21 07:15	PST	4520	P
USGS	14337600	2024-01-21 07:20	PST	4540	P
USGS	14337600	2024-01-21 07:25	PST	4540	P
USGS	14337600	2024-01-21 07:30	PST	4520	P
USGS	14337600	2024-01-21 07:35	PST	4520	P
USGS	14337600	2024-01-21 07:40	PST	4540	P
USGS	14337600	2024-01-21 07:45	PST	4540	P
USGS	14337600	2024-01-21 07:50	PST	4520	P
USGS	14337600	2024-01-21 07:55	PST	4540	P
USGS	14337600	2024-01-21 08:00	PST	4540	P
USGS	14337600	2024-01-21 08:05	PST	4550	P
USGS	14337600	2024-01-21 08:10	PST	4520	P
USGS	14337600	2024-01-21 08:15	PST	4540	P
USGS	14337600	2024-01-21 08:20	PST	4520	P
USGS	14337600	2024-01-21 08:25	PST	4520	P
USGS	14337600	2024-01-21 08:30	PST	4540	P
USGS	14337600	2024-01-21 08:35	PST	4550	P
USGS	14337600	2024-01-21 08:40	PST	4540	P
USGS	14337600	2024-01-21 08:45	PST	4520	P
USGS	14337600	2024-01-21 08:50	PST	4500	P
USGS	14337600	2024-01-21 08:55	PST	4520	P
USGS	14337600	2024-01-21 09:00	PST	4500	P
USGS	14337600	2024-01-21 09:05	PST	4540	P
USGS	14337600	2024-01-21 09:10	PST	4520	P
USGS	14337600	2024-01-21 09:15	PST	4540	P
USGS	14337600	2024-01-21 09:20	PST	4540	P
USGS	14337600	2024-01-21 09:25	PST	4540	P
USGS	14337600	2024-01-21 09:30	PST	4520	P
USGS	14337600	2024-01-21 09:35	PST	4500	P
USGS	14337600	2024-01-21 09:40	PST	4520	P
USGS	14337600	2024-01-21 09:45	PST	4520	P
USGS	14337600	2024-01-21 09:50	PST	4520	P
USGS	14337600	2024-01-21 09:55	PST	4500	P
USGS	14337600	2024-01-21 10:00	PST	4500	P
USGS	14337600	2024-01-21 10:05	PST	4550	P
USGS	14337600	2024-01-21 10:10	PST	4520	P
USGS	14337600	2024-01-21 10:15	PST	4540	P
USGS	14337600	2024-01-21 10:20	PST	4500	P
USGS	14337600	2024-01-21 10:25	PST	4500	P
USGS	14337600	2024-01-21 10:30	PST	4540	P
USGS	14337600	2024-01-21 10:35	PST	4520	P
USGS	14337600	2024-01-21 10:40	PST	4540	P
USGS	14337600	2024-01-21 10:45	PST	4500	P
USGS	14337600	2024-01-21 10:50	PST	4520	P
USGS	14337600	2024-01-21 10:55	PST	4520	P
USGS	14337600	2024-01-21 11:00	PST	4520	P
USGS	14337600	2024-01-21 11:05	PST	4540	P
USGS	14337600	2024-01-21 11:10	PST	4520	P
USGS	14337600	2024-01-21 11:15	PST	4520	P
USGS	14337600	2024-01-21 11:20	PST	4540	P
USGS	14337600	2024-01-21 11:25	PST	4520	P
USGS	14337600	2024-01-21 11:30	PST	4540	P
USGS	14337600	2024-01-21 11:35	PST	4550	P
USGS	14337600	2024-01-21 11:40	PST	4540	P
USGS	14337600	2024-01-21 11:45	PST	4540	P
USGS	14337600	2024-01-21 11:50	PST	4540	P
USGS	14337600	2024-01-21 11:55	PST	4550	P
USGS	14337600	2024-01-21 12:00	PST	4540	P
USGS	14337600	2024-01-21 12:05	PST	4540	P
USGS	14337600	2024-01-21 12:10	PST	4540	P
USGS	14337600	2024-01-21 12:15	PST	4540	P
USGS	14337600	2024-01-21 12:20	PST	4520	P
USGS	14337600	2024-01-21 12:25	PST	4520	P
USGS	14337600	2024-01-21 12:30	PST	4540	P
USGS	14337600	2024-01-21 12:35	PST	4550	P
USGS	14337600	2024-01-21 12:40	PST	4570	P
USGS	14337600	2024-01-21 12:45	PST	4550	P
USGS	14337600	2024-01-21 12:50	PST	4550	P
USGS	14337600	2024-01-21 12:55	PST	4570	P
USGS	14337600	2024-01-21 13:00	PST	4550	P
USGS	14337600	2024-01-21 13:05	PST	4540	P
USGS	14337600	2024-01-21 13:10	PST	4570	P
USGS	14337600	2024-01-21 13:15	PST	4570	P
USGS	14337600	2024-01-21 13:20	PST	4550	P
USGS	14337600	2024-01-21 13:25	PST	4590	P
USGS	14337600	2024-01-21 13:30	PST	4590	P
USGS	14337600	2024-01-21 13:35	PST	4550	P
USGS	14337600	2024-01-21 13:40	PST	4590	P
USGS	14337600	2024-01-21 13:45	PST	4550	P
USGS	14337600	2024-01-21 13:50	PST	4550	P
USGS	14337600	2024-01-21 13:55	PST	4550	P
USGS	14337600	2024-01-21 14:00	PST	4570	P
USGS	14337600	2024-01-21 14:05	PST	4550	P
USGS	14337600	2024-01-21 14:10	PST	4570	P
USGS	14337600	2024-01-21 14:15	PST	4570	P
USGS	14337600	2024-01-21 14:20	PST	4550	P
USGS	14337600	2024-01-21 14:25	PST	4570	P
USGS	14337600	2024-01-21 14:30	PST	4590	P
USGS	14337600	2024-01-21 14:35	PST	4570	P
USGS	14337600	2024-01-21 14:40	PST	4570	P
USGS	14337600	2024-01-21 14:45	PST	4550	P
USGS	14337600	2024-01-21 14:50	PST	4540	P
USGS	14337600	2024-01-21 14:55	PST	4570	P
USGS	14337600	2024-01-21 15:00	PST	4570	P
USGS	14337600	2024-01-21 15:05	PST	4590	P
USGS	14337600	2024-01-21 15:10	PST	4590	P
USGS	14337600	2024-01-21 15:15	PST	4590	P
USGS	14337600	2024-01-21 15:20	PST	4570	P
USGS	14337600	2024-01-21 15:25	PST	4570	P
USGS	14337600	2024-01-21 15:30	PST	4570	P
USGS	14337600	2024-01-21 15:35	PST	4570	P
USGS	14337600	2024-01-21 15:40	PST	4550	P
USGS	14337600	2024-01-21 15:45	PST	4570	P
USGS	14337600	2024-01-21 15:50	PST	4590	P
USGS	14337600	2024-01-21 15:55	PST	4570	P
USGS	14337600	2024-01-21 16:00	PST	4550	P
USGS	14337600	2024-01-21 16:05	PST	4570	P
USGS	14337600	2024-01-21 16:10	PST	4590	P
USGS	14337600	2024-01-21 16:15	PST	4570	P
USGS	14337600	2024-01-21 16:20	PST	4570	P
USGS	14337600	2024-01-21 16:25	PST	4570	P
USGS	14337600	2024-01-21 16:30	PST	4590	P
USGS	14337600	2024-01-21 16:35	PST	4550	P
USGS	14337600	2024-01-21 16:40	PST	4570	P
USGS	14337600	2024-01-21 16:45	PST	4570	P
USGS	14337600	2024-01-21 16:50	PST	4610	P
USGS	14337600	2024-01-21 16:55	PST	4550	P
USGS	14337600	2024-01-21 17:00	PST	4570	P
USGS	14337600	2024-01-21 17:05	PST	4590	P
USGS	14337600	2024-01-21 17:10	PST	4570	P
USGS	14337600	2024-01-21 17:15	PST	4590	P
USGS	14337600	2024-01-21 17:20	PST	4590	P
USGS	14337600	2024-01-21 17:25	PST	4570	P
USGS	14337600	2024-01-21 17:30	PST	4590	P
USGS	14337600	2024-01-21 17:35	PST	4590	P
USGS	14337600	2024-01-21 17:40	PST	4550	P
USGS	14337600	2024-01-21 17:45	PST	4550	P
USGS	14337600	2024-01-21 17:50	PST	4570	P
USGS	14337600	2024-01-21 17:55	PST	4590	P
USGS	14337600	2024-01-21 18:00	PST	4570	P
USGS	14337600	2024-01-21 18:05	PST	4550	P
USGS	14337600	2024-01-21 18:10	PST	4550	P
USGS	14337600	2024-01-21 18:15	PST	4570	P
USGS	14337600	2024-01-21 18:20	PST	4550	P
USGS	14337600	2024-01-21 18:25	PST	4570	P
USGS	14337600	2024-01-21 18:30	PST	4570	P
USGS	14337600	2024-01-21 18:35	PST	4590	P
USGS	14337600	2024-01-21 18:40	PST	4570	P
USGS	14337600	2024-01-21 18:45	PST	4570	P
USGS	14337600	2024-01-21 18:50	PST	4550	P
USGS	14337600	2024-01-21 18:55	PST	4570	P
USGS	14337600	2024-01-21 19:00	PST	4550	P
USGS	14337600	2024-01-21 19:05	PST	4550	P
USGS	14337600	2024-01-21 19:10	PST	4550	P
USGS	14337600	2024-01-21 19:15	PST	4540	P
USGS	14337600	2024-01-21 19:20	PST	4550	P
USGS	14337600	2024-01-21 19:25	PST	4550	P
USGS	14337600	2024-01-21 19:30	PST	4550	P
USGS	14337600	2024-01-21 19:35	PST	4570	P
USGS	14337600	2024-01-21 19:40	PST	4570	P
USGS	14337600	2024-01-21 19:45	PST	4550	P
USGS	14337600	2024-01-21 19:50	PST	4570	P
USGS	14337600	2024-01-21 19:55	PST	4550	P
USGS	14337600	2024-01-21 20:00	PST	4550	P
USGS	14337600	2024-01-21 20:05	PST	4570	P
USGS	14337600	2024-01-21 20:10	PST	4550	P
USGS	14337600	2024-01-21 20:15	PST	4540	P
USGS	14337600	2024-01-21 20:20	PST	4540	P
USGS	14337600	2024-01-21 20:25	PST	4570	P
USGS	14337600	2024-01-21 20:30	PST	4550	P
USGS	14337600	2024-01-21 20:35	PST	4540	P
USGS	14337600	2024-01-21 20:40	PST	4540	P
USGS	14337600	2024-01-21 20:45	PST	4550	P
USGS	14337600	2024-01-21 20:50	PST	4540	P
USGS	14337600	2024-01-21 20:55	PST	4550	P
USGS	14337600	2024-01-21 21:00	PST	4540	P
USGS	14337600	2024-01-21 21:05	PST	4570	P
USGS	14337600	2024-01-21 21:10	PST	4540	P
USGS	14337600	2024-01-21 21:15	PST	4540	P
USGS	14337600	2024-01-21 21:20	PST	4550	P
USGS	14337600	2024-01-21 21:25	PST	4550	P
USGS	14337600	2024-01-21 21:30	PST	4540	P
USGS	14337600	2024-01-21 21:35	PST	4550	P
USGS	14337600	2024-01-21 21:40	PST	4590	P
USGS	14337600	2024-01-21 21:45	PST	4570	P
USGS	14337600	2024-01-21 21:50	PST	4540	P
USGS	14337600	2024-01-21 21:55	PST	4570	P
USGS	14337600	2024-01-21 22:00	PST	4570	P
USGS	14337600	2024-01-21 22:05	PST	4550	P
USGS	14337600	2024-01-21 22:10	PST	4550	P
USGS	14337600	2024-01-21 22:15	PST	4540	P
USGS	14337600	2024-01-21 22:20	PST	4540	P
USGS	14337600	2024-01-21 22:25	PST	4550	P
USGS	14337600	2024-01-21 22:30	PST	4550	P
USGS	14337600	2024-01-21 22:35	PST	4570	P
USGS	14337600	2024-01-21 22:40	PST	4550	P
USGS	14337600	2024-01-21 22:45	PST	4550	P
USGS	14337600	2024-01-21 22:50	PST	4550	P
USGS	14337600	2024-01-21 22:55	PST	4550	P
USGS	14337600	2024-01-21 23:00	PST	4550	P
USGS	14337600	2024-01-21 23:05	PST	4540	P
USGS	14337600	2024-01-21 23:10	PST	4550	P
USGS	14337600	2024-01-21 23:15	PST	4570	P
USGS	14337600	2024-01-21 23:20	PST	4550	P
USGS	14337600	2024-01-21 23:25	PST	4570	P
USGS	14337600	2024-01-21 23:30	PST	4570	P
USGS	14337600	2024-01-21 23:35	PST	4550	P
USGS	14337600	2024-01-21 23:40	PST	4570	P
USGS	14337600	2024-01-21 23:45	PST	4570	P
USGS	14337600	2024-01-21 23:50	PST	4570	P
USGS	14337600	2024-01-21 23:55	PST	4550	P
USGS	14337600	2024-01-22 00:00	PST	4570	P
USGS	14337600	2024-01-22 00:05	PST	4550	P
USGS	14337600	2024-01-22 00:10	PST	4550	P
USGS	14337600	2024-01-22 00:15	PST	4570	P
USGS	14337600	2024-01-22 00:20	PST	4550	P
USGS	14337600	2024-01-22 00:25	PST	4570	P
USGS	14337600	2024-01-22 00:30	PST	4570	P
USGS	14337600	2024-01-22 00:35	PST	4570	P
USGS	14337600	2024-01-22 00:40	PST	4570	P
USGS	14337600	2024-01-22 00:45	PST	4570	P
USGS	14337600	2024-01-22 00:50	PST	4570	P
USGS	14337600	2024-01-22 00:55	PST	4570	P
USGS	14337600	2024-01-22 01:00	PST	4550	P
USGS	14337600	2024-01-22 01:05	PST	4550	P
USGS	14337600	2024-01-22 01:10	PST	4570	P
USGS	14337600	2024-01-22 01:15	PST	4570	P
USGS	14337600	2024-01-22 01:20	PST	4570	P
USGS	14337600	2024-01-22 01:25	PST	4570	P
USGS	14337600	2024-01-22 01:30	PST	4540	P
USGS	14337600	2024-01-22 01:35	PST	4550	P
USGS	14337600	2024-01-22 01:40	PST	4570	P
USGS	14337600	2024-01-22 01:45	PST	4570	P
USGS	14337600	2024-01-22 01:50	PST	4550	P
USGS	14337600	2024-01-22 01:55	PST	4570	P
USGS	14337600	2024-01-22 02:00	PST	4570	P
USGS	14337600	2024-01-22 02:05	PST	4570	P
USGS	14337600	2024-01-22 02:10	PST	4570	P
USGS	14337600	2024-01-22 02:15	PST	4590	P
USGS	14337600	2024-01-22 02:20	PST	4590	P
USGS	14337600	2024-01-22 02:25	PST	4570	P
USGS	14337600	2024-01-22 02:30	PST	4590	P
USGS	14337600	2024-01-22 02:35	PST	4570	P
USGS	14337600	2024-01-22 02:40	PST	4550	P
USGS	14337600	2024-01-22 02:45	PST	4590	P
USGS	14337600	2024-01-22 02:50	PST	4590	P
USGS	14337600	2024-01-22 02:55	PST	4550	P
USGS	14337600	2024-01-22 03:00	PST	4590	P
USGS	14337600	2024-01-22 03:05	PST	4590	P
USGS	14337600	2024-01-22 03:10	PST	4590	P
USGS	14337600	2024-01-22 03:15	PST	4610	P
USGS	14337600	2024-01-22 03:20	PST	4590	P
USGS	14337600	2024-01-22 03:25	PST	4610	P
USGS	14337600	2024-01-22 03:30	PST	4590	P
USGS	14337600	2024-01-22 03:35	PST	4570	P
USGS	14337600	2024-01-22 03:40	PST	4570	P
USGS	14337600	2024-01-22 03:45	PST	4570	P
USGS	14337600	2024-01-22 03:50	PST	4590	P
USGS	14337600	2024-01-22 03:55	PST	4590	P
USGS	14337600	2024-01-22 04:00	PST	4610	P
USGS	14337600	2024-01-22 04:05	PST	4610	P
USGS	14337600	2024-01-22 04:10	PST	4610	P
USGS	14337600	2024-01-22 04:15	PST	4590	P
USGS	14337600	2024-01-22 04:20	PST	4610	P
USGS	14337600	2024-01-22 04:25	PST	4570	P
USGS	14337600	2024-01-22 04:30	PST	4610	P
USGS	14337600	2024-01-22 04:35	PST	4630	P
USGS	14337600	2024-01-22 04:40	PST	4610	P
USGS	14337600	2024-01-22 04:45	PST	4590	P
USGS	14337600	2024-01-22 04:50	PST	4610	P
USGS	14337600	2024-01-22 04:55	PST	4590	P
USGS	14337600	2024-01-22 05:00	PST	4630	P
USGS	14337600	2024-01-22 05:05	PST	4590	P
USGS	14337600	2024-01-22 05:10	PST	4590	P
USGS	14337600	2024-01-22 05:15	PST	4630	P
USGS	14337600	2024-01-22 05:20	PST	4630	P
USGS	14337600	2024-01-22 05:25	PST	4590	P
USGS	14337600	2024-01-22 05:30	PST	4610	P
USGS	14337600	2024-01-22 05:35	PST	4610	P
USGS	14337600	2024-01-22 05:40	PST	4570	P
USGS	14337600	2024-01-22 05:45	PST	4610	P
USGS	14337600	2024-01-22 05:50	PST	4630	P
USGS	14337600	2024-01-22 05:55	PST	4610	P
USGS	14337600	2024-01-22 06:00	PST	4650	P
USGS	14337600	2024-01-22 06:05	PST	4650	P
USGS	14337600	2024-01-22 06:10	PST	4650	P
USGS	14337600	2024-01-22 06:15	PST	4610	P
USGS	14337600	2024-01-22 06:20	PST	4590	P
USGS	14337600	2024-01-22 06:25	PST	4610	P
USGS	14337600	2024-01-22 06:30	PST	4610	P
USGS	14337600	2024-01-22 06:35	PST	4590	P
USGS	14337600	2024-01-22 06:40	PST	4630	P
USGS	14337600	2024-01-22 06:45	PST	4630	P
USGS	14337600	2024-01-22 06:50	PST	4590	P
USGS	14337600	2024-01-22 06:55	PST	4650	P
USGS	14337600	2024-01-22 07:00	PST	4610	P
USGS	14337600	2024-01-22 07:05	PST	4650	P
USGS	14337600	2024-01-22 07:10	PST	4630	P
USGS	14337600	2024-01-22 07:15	PST	4630	P
USGS	14337600	2024-01-22 07:20	PST	4610	P
USGS	14337600	2024-01-22 07:25	PST	4610	P
USGS	14337600	2024-01-22 07:30	PST	4630	P
USGS	14337600	2024-01-22 07:35	PST	4610	P
USGS	14337600	2024-01-22 07:40	PST	4610	P
USGS	14337600	2024-01-22 07:45	PST	4630	P
USGS	14337600	2024-01-22 07:50	PST	4610	P
USGS	14337600	2024-01-22 07:55	PST	4630	P
USGS	14337600	2024-01-22 08:00	PST	4610	P
USGS	14337600	2024-01-22 08:05	PST	4630	P
USGS	14337600	2024-01-22 08:10	PST	4570	P
USGS	14337600	2024-01-22 08:15	PST	4630	P
USGS	14337600	2024-01-22 08:20	PST	4630	P
USGS	14337600	2024-01-22 08:25	PST	4610	P
USGS	14337600	2024-01-22 08:30	PST	4630	P
USGS	14337600	2024-01-22 08:35	PST	4660	P
USGS	14337600	2024-01-22 08:40	PST	4630	P
USGS	14337600	2024-01-22 08:45	PST	4650	P
USGS	14337600	2024-01-22 08:50	PST	4660	P
USGS	14337600	2024-01-22 08:55	PST	4630	P
USGS	14337600	2024-01-22 09:00	PST	4610	P
USGS	14337600	2024-01-22 09:05	PST	4610	P
USGS	14337600	2024-01-22 09:10	PST	4590	P
USGS	14337600	2024-01-22 09:15	PST	4590	P
USGS	14337600	2024-01-22 09:20	PST	4590	P
USGS	14337600	2024-01-22 09:25	PST	4650	P
USGS	14337600	2024-01-22 09:30	PST	4630	P
USGS	14337600	2024-01-22 09:35	PST	4650	P
USGS	14337600	2024-01-22 09:40	PST	4630	P
USGS	14337600	2024-01-22 09:45	PST	4630	P
USGS	14337600	2024-01-22 09:50	PST	4610	P
USGS	14337600	2024-01-22 09:55	PST	4610	P
USGS	14337600	2024-01-22 10:00	PST	4630	P
USGS	14337600	2024-01-22 10:05	PST	4630	P
USGS	14337600	2024-01-22 10:10	PST	4610	P
USGS	14337600	2024-01-22 10:15	PST	4650	P
USGS	14337600	2024-01-22 10:20	PST	4590	P
USGS	14337600	2024-01-22 10:25	PST	4630	P
USGS	14337600	2024-01-22 10:30	PST	4610	P
USGS	14337600	2024-01-22 10:35	PST	4650	P
USGS	14337600	2024-01-22 10:40	PST	4630	P
USGS	14337600	2024-01-22 10:45	PST	4630	P
USGS	14337600	2024-01-22 10:50	PST	4630	P
USGS	14337600	2024-01-22 10:55	PST	4650	P
USGS	14337600	2024-01-22 11:00	PST	4630	P
USGS	14337600	2024-01-22 11:05	PST	4650	P
USGS	14337600	2024-01-22 11:10	PST	4650	P
USGS	14337600	2024-01-22 11:15	PST	4650	P
USGS	14337600	2024-01-22 11:20	PST	4610	P
USGS	14337600	2024-01-22 11:25	PST	4590	P
USGS	14337600	2024-01-22 11:30	PST	4630	P
USGS	14337600	2024-01-22 11:35	PST	4610	P
USGS	14337600	2024-01-22 11:40	PST	4590	P
USGS	14337600	2024-01-22 11:45	PST	4610	P
USGS	14337600	2024-01-22 11:50	PST	4610	P
USGS	14337600	2024-01-22 11:55	PST	4590	P
USGS	14337600	2024-01-22 12:00	PST	4590	P
USGS	14337600	2024-01-22 12:05	PST	4650	P
USGS	14337600	2024-01-22 12:10	PST	4610	P
USGS	14337600	2024-01-22 12:15	PST	4630	P
USGS	14337600	2024-01-22 12:20	PST	4650	P
USGS	14337600	2024-01-22 12:25	PST	4650	P
USGS	14337600	2024-01-22 12:30	PST	4630	P
USGS	14337600	2024-01-22 12:35	PST	4660	P
USGS	14337600	2024-01-22 12:40	PST	4630	P
USGS	14337600	2024-01-22 12:45	PST	4630	P
USGS	14337600	2024-01-22 12:50	PST	4610	P
USGS	14337600	2024-01-22 12:55	PST	4650	P
USGS	14337600	2024-01-22 13:00	PST	4660	P
USGS	14337600	2024-01-22 13:05	PST	4650	P
USGS	14337600	2024-01-22 13:10	PST	4680	P
USGS	14337600	2024-01-22 13:15	PST	4660	P
USGS	14337600	2024-01-22 13:20	PST	4680	P
USGS	14337600	2024-01-22 13:25	PST	4660	P
USGS	14337600	2024-01-22 13:30	PST	4660	P
USGS	14337600	2024-01-22 13:35	PST	4650	P
USGS	14337600	2024-01-22 13:40	PST	4650	P
USGS	14337600	2024-01-22 13:45	PST	4650	P
USGS	14337600	2024-01-22 13:50	PST	4650	P
USGS	14337600	2024-01-22 13:55	PST	4650	P
USGS	14337600	2024-01-22 14:00	PST	4630	P
USGS	14337600	2024-01-22 14:05	PST	4650	P
USGS	14337600	2024-01-22 14:10	PST	4610	P
USGS	14337600	2024-01-22 14:15	PST	4630	P
USGS	14337600	2024-01-22 14:20	PST	4650	P
USGS	14337600	2024-01-22 14:25	PST	4630	P
USGS	14337600	2024-01-22 14:30	PST	4650	P
USGS	14337600	2024-01-22 14:35	PST	4630	P
USGS	14337600	2024-01-22 14:40	PST	4630	P
USGS	14337600	2024-01-22 14:45	PST	4650	P
USGS	14337600	2024-01-22 14:50	PST	4650	P
USGS	14337600	2024-01-22 14:55	PST	4650	P
USGS	14337600	2024-01-22 15:00	PST	4660	P
USGS	14337600	2024-01-22 15:05	PST	4650	P
USGS	14337600	2024-01-22 15:10	PST	4650	P
USGS	14337600	2024-01-22 15:15	PST	4650	P
USGS	14337600	2024-01-22 15:20	PST	4630	P
USGS	14337600	2024-01-22 15:25	PST	4630	P
USGS	14337600	2024-01-22 15:30	PST	4630	P
USGS	14337600	2024-01-22 15:35	PST	4650	P
USGS	14337600	2024-01-22 15:40	PST	4610	P
USGS	14337600	2024-01-22 15:45	PST	4650	P
USGS	14337600	2024-01-22 15:50	PST	4650	P
USGS	14337600	2024-01-22 15:55	PST	4650	P
USGS	14337600	2024-01-22 16:00	PST	4630	P
USGS	14337600	2024-01-22 16:05	PST	4610	P
USGS	14337600	2024-01-22 16:10	PST	4630	P
USGS	14337600	2024-01-22 16:15	PST	4610	P
USGS	14337600	2024-01-22 16:20	PST	4630	P
USGS	14337600	2024-01-22 16:25	PST	4610	P
USGS	14337600	2024-01-22 16:30	PST	4590	P
USGS	14337600	2024-01-22 16:35	PST	4610	P
USGS	14337600	2024-01-22 16:40	PST	4610	P
USGS	14337600	2024-01-22 16:45	PST	4630	P
USGS	14337600	2024-01-22 16:50	PST	4630	P
USGS	14337600	2024-01-22 16:55	PST	4630	P
USGS	14337600	2024-01-22 17:00	PST	4610	P
USGS	14337600	2024-01-22 17:05	PST	4630	P
USGS	14337600	2024-01-22 17:10	PST	4590	P
USGS	14337600	2024-01-22 17:15	PST	4610	P
USGS	14337600	2024-01-22 17:20	PST	4610	P
USGS	14337600	2024-01-22 17:25	PST	4590	P
USGS	14337600	2024-01-22 17:30	PST	4570	P
USGS	14337600	2024-01-22 17:35	PST	4590	P
USGS	14337600	2024-01-22 17:40	PST	4590	P
USGS	14337600	2024-01-22 17:45	PST	4610	P
USGS	14337600	2024-01-22 17:50	PST	4590	P
USGS	14337600	2024-01-22 17:55	PST	4570	P
USGS	14337600	2024-01-22 18:00	PST	4570	P
USGS	14337600	2024-01-22 18:05	PST	4610	P
USGS	14337600	2024-01-22 18:10	PST	4590	P
USGS	14337600	2024-01-22 18:15	PST	4590	P
USGS	14337600	2024-01-22 18:20	PST	4570	P
USGS	14337600	2024-01-22 18:25	PST	4570	P
USGS	14337600	2024-01-22 18:30	PST	4610	P
USGS	14337600	2024-01-22 18:35	PST	4610	P
USGS	14337600	2024-01-22 18:40	PST	4610	P
USGS	14337600	2024-01-22 18:45	PST	4630	P
USGS	14337600	2024-01-22 18:50	PST	4650	P
USGS	14337600	2024-01-22 18:55	PST	4660	P
USGS	14337600	2024-01-22 19:00	PST	4650	P
USGS	14337600	2024-01-22 19:05	PST	4660	P
USGS	14337600	2024-01-22 19:10	PST	4660	P
USGS	14337600	2024-01-22 19:15	PST	4650	P
USGS	14337600	2024-01-22 19:20	PST	4660	P
USGS	14337600	2024-01-22 19:25	PST	4680	P
